Company,Week,Demographic,Book,Units Sold,Revenue,Profit
WHSmith,12,Older Adult (56+),Stranglehold,159,1510.5,528.675
WHSmith,13,Teen (13-19),The Girl Next Door,67,636.5,222.77499999999998
WHSmith,13,Teen (13-19),Off Season,175,1662.5,581.875
WHSmith,13,Teen (13-19),Offspring,138,1311.0,458.84999999999997
WHSmith,13,Teen (13-19),Red,42,399.0,139.64999999999998
WHSmith,13,Teen (13-19),The Lost,103,978.5,342.47499999999997
WHSmith,13,Teen (13-19),Ladies Night,186,1767.0,618.4499999999999
WHSmith,13,Teen (13-19),Joyride,93,883.5,309.22499999999997
WHSmith,13,Teen (13-19),Stranglehold,45,427.5,149.625
WHSmith,13,Young Adult (20-35),The Girl Next Door,145,1377.5,482.12499999999994
WHSmith,13,Young Adult (20-35),Off Season,82,779.0,272.65
WHSmith,13,Young Adult (20-35),Offspring,115,1092.5,382.375
WHSmith,13,Young Adult (20-35),Red,28,266.0,93.1
WHSmith,13,Young Adult (20-35),The Lost,71,674.5,236.075
WHSmith,13,Young Adult (20-35),Ladies Night,113,1073.5,375.72499999999997
WHSmith,13,Young Adult (20-35),Joyride,71,674.5,236.075
WHSmith,13,Young Adult (20-35),Stranglehold,144,1368.0,478.79999999999995
WHSmith,13,Adult (36-55),The Girl Next Door,64,608.0,212.79999999999998
WHSmith,13,Adult (36-55),Off Season,69,655.5,229.42499999999998
WHSmith,13,Adult (36-55),Offspring,152,1444.0,505.4
WHSmith,13,Adult (36-55),Red,32,304.0,106.39999999999999
WHSmith,13,Adult (36-55),The Lost,42,399.0,139.64999999999998
WHSmith,13,Adult (36-55),Ladies Night,161,1529.5,535.3249999999999
WHSmith,13,Adult (36-55),Joyride,86,817.0,285.95
WHSmith,13,Adult (36-55),Stranglehold,149,1415.5,495.42499999999995
WHSmith,13,Older Adult (56+),The Girl Next Door,65,617.5,216.125
WHSmith,13,Older Adult (56+),Off Season,63,598.5,209.475
WHSmith,13,Older Adult (56+),Offspring,68,646.0,226.1
WHSmith,13,Older Adult (56+),Red,156,1482.0,518.6999999999999
WHSmith,13,Older Adult (56+),The Lost,91,864.5,302.575
WHSmith,13,Older Adult (56+),Ladies Night,79,750.5,262.675
WHSmith,13,Older Adult (56+),Joyride,42,399.0,139.64999999999998
WHSmith,13,Older Adult (56+),Stranglehold,60,570.0,199.5
WHSmith,14,Teen (13-19),The Girl Next Door,87,826.5,289.275
WHSmith,14,Teen (13-19),Off Season,121,1149.5,402.325
WHSmith,14,Teen (13-19),Offspring,183,1738.5,608.4749999999999
WHSmith,14,Teen (13-19),Red,109,1035.5,362.42499999999995
WHSmith,14,Teen (13-19),The Lost,105,997.5,349.125
WHSmith,14,Teen (13-19),Ladies Night,189,1795.5,628.425
WHSmith,14,Teen (13-19),Joyride,50,475.0,166.25
WHSmith,14,Teen (13-19),Stranglehold,164,1558.0,545.3
WHSmith,14,Young Adult (20-35),The Girl Next Door,127,1206.5,422.275
WHSmith,14,Young Adult (20-35),Off Season,104,988.0,345.79999999999995
WHSmith,14,Young Adult (20-35),Offspring,112,1064.0,372.4
WHSmith,14,Young Adult (20-35),Red,173,1643.5,575.2249999999999
WHSmith,14,Young Adult (20-35),The Lost,103,978.5,342.47499999999997
WHSmith,14,Young Adult (20-35),Ladies Night,188,1786.0,625.0999999999999
WHSmith,14,Young Adult (20-35),Joyride,151,1434.5,502.075
WHSmith,14,Young Adult (20-35),Stranglehold,179,1700.5,595.175
WHSmith,14,Adult (36-55),The Girl Next Door,183,1738.5,608.4749999999999
WHSmith,14,Adult (36-55),Off Season,106,1007.0,352.45
WHSmith,14,Adult (36-55),Offspring,31,294.5,103.07499999999999
WHSmith,14,Adult (36-55),Red,151,1434.5,502.075
WHSmith,14,Adult (36-55),The Lost,173,1643.5,575.2249999999999
WHSmith,14,Adult (36-55),Ladies Night,69,655.5,229.42499999999998
WHSmith,14,Adult (36-55),Joyride,59,560.5,196.17499999999998
WHSmith,14,Adult (36-55),Stranglehold,116,1102.0,385.7
WHSmith,14,Older Adult (56+),The Girl Next Door,32,304.0,106.39999999999999
WHSmith,14,Older Adult (56+),Off Season,97,921.5,322.525
WHSmith,14,Older Adult (56+),Offspring,36,342.0,119.69999999999999
WHSmith,14,Older Adult (56+),Red,56,532.0,186.2
WHSmith,14,Older Adult (56+),The Lost,73,693.5,242.725
WHSmith,14,Older Adult (56+),Ladies Night,190,1805.0,631.75
WHSmith,14,Older Adult (56+),Joyride,66,627.0,219.45
WHSmith,14,Older Adult (56+),Stranglehold,193,1833.5,641.7249999999999
WHSmith,15,Teen (13-19),The Girl Next Door,125,1187.5,415.625
WHSmith,15,Teen (13-19),Off Season,34,323.0,113.05
WHSmith,15,Teen (13-19),Offspring,95,902.5,315.875
WHSmith,15,Teen (13-19),Red,155,1472.5,515.375
WHSmith,15,Teen (13-19),The Lost,196,1862.0,651.6999999999999
WHSmith,15,Teen (13-19),Ladies Night,63,598.5,209.475
WHSmith,15,Teen (13-19),Joyride,193,1833.5,641.7249999999999
WHSmith,15,Teen (13-19),Stranglehold,178,1691.0,591.8499999999999
WHSmith,15,Young Adult (20-35),The Girl Next Door,22,209.0,73.14999999999999
WHSmith,15,Young Adult (20-35),Off Season,98,931.0,325.84999999999997
WHSmith,15,Young Adult (20-35),Offspring,43,408.5,142.975
WHSmith,15,Young Adult (20-35),Red,111,1054.5,369.075
WHSmith,15,Young Adult (20-35),The Lost,181,1719.5,601.8249999999999
WHSmith,15,Young Adult (20-35),Ladies Night,147,1396.5,488.775
WHSmith,15,Young Adult (20-35),Joyride,189,1795.5,628.425
WHSmith,15,Young Adult (20-35),Stranglehold,117,1111.5,389.025
WHSmith,15,Adult (36-55),The Girl Next Door,30,285.0,99.75
WHSmith,15,Adult (36-55),Off Season,61,579.5,202.825
WHSmith,15,Adult (36-55),Offspring,54,513.0,179.54999999999998
WHSmith,15,Adult (36-55),Red,60,570.0,199.5
WHSmith,15,Adult (36-55),The Lost,114,1083.0,379.04999999999995
WHSmith,15,Adult (36-55),Ladies Night,77,731.5,256.025
WHSmith,15,Adult (36-55),Joyride,49,465.5,162.92499999999998
WHSmith,15,Adult (36-55),Stranglehold,50,475.0,166.25
WHSmith,15,Older Adult (56+),The Girl Next Door,127,1206.5,422.275
WHSmith,15,Older Adult (56+),Off Season,64,608.0,212.79999999999998
WHSmith,15,Older Adult (56+),Offspring,59,560.5,196.17499999999998
WHSmith,15,Older Adult (56+),Red,154,1463.0,512.05
WHSmith,15,Older Adult (56+),The Lost,126,1197.0,418.95
WHSmith,15,Older Adult (56+),Ladies Night,139,1320.5,462.17499999999995
WHSmith,15,Older Adult (56+),Joyride,121,1149.5,402.325
WHSmith,15,Older Adult (56+),Stranglehold,48,456.0,159.6
WHSmith,16,Teen (13-19),The Girl Next Door,100,950.0,332.5
WHSmith,16,Teen (13-19),Off Season,121,1149.5,402.325
WHSmith,16,Teen (13-19),Offspring,43,408.5,142.975
WHSmith,16,Teen (13-19),Red,139,1320.5,462.17499999999995
WHSmith,16,Teen (13-19),The Lost,37,351.5,123.02499999999999
WHSmith,16,Teen (13-19),Ladies Night,20,190.0,66.5
WHSmith,16,Teen (13-19),Joyride,104,988.0,345.79999999999995
WHSmith,16,Teen (13-19),Stranglehold,52,494.0,172.89999999999998
WHSmith,16,Young Adult (20-35),The Girl Next Door,151,1434.5,502.075
WHSmith,16,Young Adult (20-35),Off Season,41,389.5,136.325
WHSmith,16,Young Adult (20-35),Offspring,195,1852.5,648.375
WHSmith,16,Young Adult (20-35),Red,153,1453.5,508.72499999999997
WHSmith,16,Young Adult (20-35),The Lost,180,1710.0,598.5
WHSmith,16,Young Adult (20-35),Ladies Night,153,1453.5,508.72499999999997
WHSmith,16,Young Adult (20-35),Joyride,125,1187.5,415.625
WHSmith,16,Young Adult (20-35),Stranglehold,92,874.0,305.9
WHSmith,16,Adult (36-55),The Girl Next Door,93,883.5,309.22499999999997
WHSmith,16,Adult (36-55),Off Season,85,807.5,282.625
WHSmith,16,Adult (36-55),Offspring,22,209.0,73.14999999999999
WHSmith,16,Adult (36-55),Red,70,665.0,232.74999999999997
WHSmith,16,Adult (36-55),The Lost,142,1349.0,472.15
WHSmith,16,Adult (36-55),Ladies Night,33,313.5,109.725
WHSmith,16,Adult (36-55),Joyride,170,1615.0,565.25
WHSmith,16,Adult (36-55),Stranglehold,112,1064.0,372.4
WHSmith,16,Older Adult (56+),The Girl Next Door,153,1453.5,508.72499999999997
WHSmith,16,Older Adult (56+),Off Season,90,855.0,299.25
WHSmith,16,Older Adult (56+),Offspring,49,465.5,162.92499999999998
WHSmith,16,Older Adult (56+),Red,54,513.0,179.54999999999998
WHSmith,16,Older Adult (56+),The Lost,147,1396.5,488.775
WHSmith,16,Older Adult (56+),Ladies Night,41,389.5,136.325
WHSmith,16,Older Adult (56+),Joyride,74,703.0,246.04999999999998
WHSmith,16,Older Adult (56+),Stranglehold,77,731.5,256.025
WHSmith,17,Teen (13-19),The Girl Next Door,44,418.0,146.29999999999998
WHSmith,17,Teen (13-19),Off Season,198,1881.0,658.3499999999999
WHSmith,17,Teen (13-19),Offspring,65,617.5,216.125
WHSmith,17,Teen (13-19),Red,102,969.0,339.15
WHSmith,17,Teen (13-19),The Lost,45,427.5,149.625
WHSmith,17,Teen (13-19),Ladies Night,34,323.0,113.05
WHSmith,17,Teen (13-19),Joyride,56,532.0,186.2
WHSmith,17,Teen (13-19),Stranglehold,153,1453.5,508.72499999999997
WHSmith,17,Young Adult (20-35),The Girl Next Door,53,503.5,176.225
WHSmith,17,Young Adult (20-35),Off Season,162,1539.0,538.65
WHSmith,17,Young Adult (20-35),Offspring,44,418.0,146.29999999999998
WHSmith,17,Young Adult (20-35),Red,199,1890.5,661.675
WHSmith,17,Young Adult (20-35),The Lost,58,551.0,192.85
WHSmith,17,Young Adult (20-35),Ladies Night,71,674.5,236.075
WHSmith,17,Young Adult (20-35),Joyride,33,313.5,109.725
WHSmith,17,Young Adult (20-35),Stranglehold,65,617.5,216.125
WHSmith,17,Adult (36-55),The Girl Next Door,167,1586.5,555.275
WHSmith,17,Adult (36-55),Off Season,132,1254.0,438.9
WHSmith,17,Adult (36-55),Offspring,121,1149.5,402.325
WHSmith,17,Adult (36-55),Red,197,1871.5,655.025
WHSmith,17,Adult (36-55),The Lost,118,1121.0,392.34999999999997
WHSmith,17,Adult (36-55),Ladies Night,98,931.0,325.84999999999997
WHSmith,17,Adult (36-55),Joyride,23,218.5,76.475
WHSmith,17,Adult (36-55),Stranglehold,134,1273.0,445.54999999999995
WHSmith,17,Older Adult (56+),The Girl Next Door,180,1710.0,598.5
WHSmith,17,Older Adult (56+),Off Season,137,1301.5,455.525
WHSmith,17,Older Adult (56+),Offspring,64,608.0,212.79999999999998
WHSmith,17,Older Adult (56+),Red,162,1539.0,538.65
WHSmith,17,Older Adult (56+),The Lost,74,703.0,246.04999999999998
WHSmith,17,Older Adult (56+),Ladies Night,72,684.0,239.39999999999998
WHSmith,17,Older Adult (56+),Joyride,41,389.5,136.325
WHSmith,17,Older Adult (56+),Stranglehold,93,883.5,309.22499999999997
WHSmith,18,Teen (13-19),The Girl Next Door,144,1368.0,478.79999999999995
WHSmith,18,Teen (13-19),Off Season,26,247.0,86.44999999999999
WHSmith,18,Teen (13-19),Offspring,20,190.0,66.5
WHSmith,18,Teen (13-19),Red,166,1577.0,551.9499999999999
WHSmith,18,Teen (13-19),The Lost,125,1187.5,415.625
WHSmith,18,Teen (13-19),Ladies Night,104,988.0,345.79999999999995
WHSmith,18,Teen (13-19),Joyride,35,332.5,116.37499999999999
WHSmith,18,Teen (13-19),Stranglehold,55,522.5,182.875
WHSmith,18,Young Adult (20-35),The Girl Next Door,185,1757.5,615.125
WHSmith,18,Young Adult (20-35),Off Season,193,1833.5,641.7249999999999
WHSmith,18,Young Adult (20-35),Offspring,102,969.0,339.15
WHSmith,18,Young Adult (20-35),Red,163,1548.5,541.9749999999999
WHSmith,18,Young Adult (20-35),The Lost,173,1643.5,575.2249999999999
WHSmith,18,Young Adult (20-35),Ladies Night,193,1833.5,641.7249999999999
WHSmith,18,Young Adult (20-35),Joyride,39,370.5,129.67499999999998
WHSmith,18,Young Adult (20-35),Stranglehold,29,275.5,96.425
WHSmith,18,Adult (36-55),The Girl Next Door,108,1026.0,359.09999999999997
WHSmith,18,Adult (36-55),Off Season,133,1263.5,442.22499999999997
WHSmith,18,Adult (36-55),Offspring,54,513.0,179.54999999999998
WHSmith,18,Adult (36-55),Red,107,1016.5,355.775
WHSmith,18,Adult (36-55),The Lost,194,1843.0,645.05
WHSmith,18,Adult (36-55),Ladies Night,71,674.5,236.075
WHSmith,18,Adult (36-55),Joyride,88,836.0,292.59999999999997
WHSmith,18,Adult (36-55),Stranglehold,154,1463.0,512.05
WHSmith,18,Older Adult (56+),The Girl Next Door,150,1425.0,498.74999999999994
WHSmith,18,Older Adult (56+),Off Season,78,741.0,259.34999999999997
WHSmith,18,Older Adult (56+),Offspring,44,418.0,146.29999999999998
WHSmith,18,Older Adult (56+),Red,103,978.5,342.47499999999997
WHSmith,18,Older Adult (56+),The Lost,129,1225.5,428.92499999999995
WHSmith,18,Older Adult (56+),Ladies Night,34,323.0,113.05
WHSmith,18,Older Adult (56+),Joyride,154,1463.0,512.05
WHSmith,18,Older Adult (56+),Stranglehold,66,627.0,219.45
WHSmith,19,Teen (13-19),The Girl Next Door,41,389.5,136.325
WHSmith,19,Teen (13-19),Off Season,86,817.0,285.95
WHSmith,19,Teen (13-19),Offspring,180,1710.0,598.5
WHSmith,19,Teen (13-19),Red,198,1881.0,658.3499999999999
WHSmith,19,Teen (13-19),The Lost,160,1520.0,532.0
WHSmith,19,Teen (13-19),Ladies Night,184,1748.0,611.8
WHSmith,19,Teen (13-19),Joyride,102,969.0,339.15
WHSmith,19,Teen (13-19),Stranglehold,133,1263.5,442.22499999999997
WHSmith,19,Young Adult (20-35),The Girl Next Door,159,1510.5,528.675
WHSmith,19,Young Adult (20-35),Off Season,173,1643.5,575.2249999999999
WHSmith,19,Young Adult (20-35),Offspring,163,1548.5,541.9749999999999
WHSmith,19,Young Adult (20-35),Red,33,313.5,109.725
WHSmith,19,Young Adult (20-35),The Lost,129,1225.5,428.92499999999995
WHSmith,19,Young Adult (20-35),Ladies Night,25,237.5,83.125
WHSmith,19,Young Adult (20-35),Joyride,171,1624.5,568.5749999999999
WHSmith,19,Young Adult (20-35),Stranglehold,21,199.5,69.82499999999999
WHSmith,19,Adult (36-55),The Girl Next Door,75,712.5,249.37499999999997
WHSmith,19,Adult (36-55),Off Season,32,304.0,106.39999999999999
WHSmith,19,Adult (36-55),Offspring,122,1159.0,405.65
WHSmith,19,Adult (36-55),Red,162,1539.0,538.65
WHSmith,19,Adult (36-55),The Lost,27,256.5,89.77499999999999
WHSmith,19,Adult (36-55),Ladies Night,122,1159.0,405.65
WHSmith,19,Adult (36-55),Joyride,96,912.0,319.2
WHSmith,19,Adult (36-55),Stranglehold,180,1710.0,598.5
WHSmith,19,Older Adult (56+),The Girl Next Door,95,902.5,315.875
WHSmith,19,Older Adult (56+),Off Season,80,760.0,266.0
WHSmith,19,Older Adult (56+),Offspring,168,1596.0,558.5999999999999
WHSmith,19,Older Adult (56+),Red,86,817.0,285.95
WHSmith,19,Older Adult (56+),The Lost,29,275.5,96.425
WHSmith,19,Older Adult (56+),Ladies Night,173,1643.5,575.2249999999999
WHSmith,19,Older Adult (56+),Joyride,188,1786.0,625.0999999999999
WHSmith,19,Older Adult (56+),Stranglehold,158,1501.0,525.35
WHSmith,20,Teen (13-19),The Girl Next Door,77,731.5,256.025
WHSmith,20,Teen (13-19),Off Season,149,1415.5,495.42499999999995
WHSmith,20,Teen (13-19),Offspring,79,750.5,262.675
WHSmith,20,Teen (13-19),Red,97,921.5,322.525
WHSmith,20,Teen (13-19),The Lost,88,836.0,292.59999999999997
WHSmith,20,Teen (13-19),Ladies Night,49,465.5,162.92499999999998
WHSmith,20,Teen (13-19),Joyride,116,1102.0,385.7
WHSmith,20,Teen (13-19),Stranglehold,114,1083.0,379.04999999999995
WHSmith,20,Young Adult (20-35),The Girl Next Door,184,1748.0,611.8
WHSmith,20,Young Adult (20-35),Off Season,87,826.5,289.275
WHSmith,20,Young Adult (20-35),Offspring,103,978.5,342.47499999999997
WHSmith,20,Young Adult (20-35),Red,152,1444.0,505.4
WHSmith,20,Young Adult (20-35),The Lost,44,418.0,146.29999999999998
WHSmith,20,Young Adult (20-35),Ladies Night,108,1026.0,359.09999999999997
WHSmith,20,Young Adult (20-35),Joyride,35,332.5,116.37499999999999
WHSmith,20,Young Adult (20-35),Stranglehold,129,1225.5,428.92499999999995
WHSmith,20,Adult (36-55),The Girl Next Door,37,351.5,123.02499999999999
WHSmith,20,Adult (36-55),Off Season,96,912.0,319.2
WHSmith,20,Adult (36-55),Offspring,149,1415.5,495.42499999999995
WHSmith,20,Adult (36-55),Red,117,1111.5,389.025
WHSmith,20,Adult (36-55),The Lost,68,646.0,226.1
WHSmith,20,Adult (36-55),Ladies Night,44,418.0,146.29999999999998
WHSmith,20,Adult (36-55),Joyride,125,1187.5,415.625
WHSmith,20,Adult (36-55),Stranglehold,56,532.0,186.2
WHSmith,20,Older Adult (56+),The Girl Next Door,56,532.0,186.2
WHSmith,20,Older Adult (56+),Off Season,91,864.5,302.575
WHSmith,20,Older Adult (56+),Offspring,113,1073.5,375.72499999999997
WHSmith,20,Older Adult (56+),Red,154,1463.0,512.05
WHSmith,20,Older Adult (56+),The Lost,47,446.5,156.27499999999998
WHSmith,20,Older Adult (56+),Ladies Night,28,266.0,93.1
WHSmith,20,Older Adult (56+),Joyride,152,1444.0,505.4
WHSmith,20,Older Adult (56+),Stranglehold,169,1605.5,561.925
WHSmith,21,Teen (13-19),The Girl Next Door,60,570.0,199.5
WHSmith,21,Teen (13-19),Off Season,98,931.0,325.84999999999997
WHSmith,21,Teen (13-19),Offspring,23,218.5,76.475
WHSmith,21,Teen (13-19),Red,123,1168.5,408.97499999999997
WHSmith,21,Teen (13-19),The Lost,162,1539.0,538.65
WHSmith,21,Teen (13-19),Ladies Night,41,389.5,136.325
WHSmith,21,Teen (13-19),Joyride,36,342.0,119.69999999999999
WHSmith,21,Teen (13-19),Stranglehold,141,1339.5,468.825
WHSmith,21,Young Adult (20-35),The Girl Next Door,142,1349.0,472.15
WHSmith,21,Young Adult (20-35),Off Season,94,893.0,312.54999999999995
WHSmith,21,Young Adult (20-35),Offspring,76,722.0,252.7
WHSmith,21,Young Adult (20-35),Red,30,285.0,99.75
WHSmith,21,Young Adult (20-35),The Lost,164,1558.0,545.3
WHSmith,21,Young Adult (20-35),Ladies Night,183,1738.5,608.4749999999999
WHSmith,21,Young Adult (20-35),Joyride,143,1358.5,475.47499999999997
WHSmith,21,Young Adult (20-35),Stranglehold,188,1786.0,625.0999999999999
WHSmith,21,Adult (36-55),The Girl Next Door,42,399.0,139.64999999999998
WHSmith,21,Adult (36-55),Off Season,144,1368.0,478.79999999999995
WHSmith,21,Adult (36-55),Offspring,88,836.0,292.59999999999997
WHSmith,21,Adult (36-55),Red,67,636.5,222.77499999999998
WHSmith,21,Adult (36-55),The Lost,124,1178.0,412.29999999999995
WHSmith,21,Adult (36-55),Ladies Night,182,1729.0,605.15
WHSmith,21,Adult (36-55),Joyride,104,988.0,345.79999999999995
WHSmith,21,Adult (36-55),Stranglehold,199,1890.5,661.675
WHSmith,21,Older Adult (56+),The Girl Next Door,97,921.5,322.525
WHSmith,21,Older Adult (56+),Off Season,27,256.5,89.77499999999999
WHSmith,21,Older Adult (56+),Offspring,76,722.0,252.7
WHSmith,21,Older Adult (56+),Red,177,1681.5,588.525
WHSmith,21,Older Adult (56+),The Lost,136,1292.0,452.2
WHSmith,21,Older Adult (56+),Ladies Night,29,275.5,96.425
WHSmith,21,Older Adult (56+),Joyride,192,1824.0,638.4
WHSmith,21,Older Adult (56+),Stranglehold,154,1463.0,512.05
WHSmith,22,Teen (13-19),The Girl Next Door,185,1757.5,615.125
WHSmith,22,Teen (13-19),Off Season,116,1102.0,385.7
WHSmith,22,Teen (13-19),Offspring,196,1862.0,651.6999999999999
WHSmith,22,Teen (13-19),Red,170,1615.0,565.25
WHSmith,22,Teen (13-19),The Lost,21,199.5,69.82499999999999
WHSmith,22,Teen (13-19),Ladies Night,169,1605.5,561.925
WHSmith,22,Teen (13-19),Joyride,41,389.5,136.325
WHSmith,22,Teen (13-19),Stranglehold,74,703.0,246.04999999999998
WHSmith,22,Young Adult (20-35),The Girl Next Door,67,636.5,222.77499999999998
WHSmith,22,Young Adult (20-35),Off Season,162,1539.0,538.65
WHSmith,22,Young Adult (20-35),Offspring,170,1615.0,565.25
WHSmith,22,Young Adult (20-35),Red,73,693.5,242.725
WHSmith,22,Young Adult (20-35),The Lost,83,788.5,275.97499999999997
WHSmith,22,Young Adult (20-35),Ladies Night,159,1510.5,528.675
WHSmith,22,Young Adult (20-35),Joyride,150,1425.0,498.74999999999994
WHSmith,22,Young Adult (20-35),Stranglehold,182,1729.0,605.15
WHSmith,22,Adult (36-55),The Girl Next Door,47,446.5,156.27499999999998
WHSmith,22,Adult (36-55),Off Season,101,959.5,335.825
WHSmith,22,Adult (36-55),Offspring,185,1757.5,615.125
WHSmith,22,Adult (36-55),Red,101,959.5,335.825
WHSmith,22,Adult (36-55),The Lost,113,1073.5,375.72499999999997
WHSmith,22,Adult (36-55),Ladies Night,145,1377.5,482.12499999999994
WHSmith,22,Adult (36-55),Joyride,138,1311.0,458.84999999999997
WHSmith,22,Adult (36-55),Stranglehold,63,598.5,209.475
WHSmith,22,Older Adult (56+),The Girl Next Door,50,475.0,166.25
WHSmith,22,Older Adult (56+),Off Season,108,1026.0,359.09999999999997
WHSmith,22,Older Adult (56+),Offspring,159,1510.5,528.675
WHSmith,22,Older Adult (56+),Red,173,1643.5,575.2249999999999
WHSmith,22,Older Adult (56+),The Lost,146,1387.0,485.45
WHSmith,22,Older Adult (56+),Ladies Night,27,256.5,89.77499999999999
WHSmith,22,Older Adult (56+),Joyride,190,1805.0,631.75
WHSmith,22,Older Adult (56+),Stranglehold,192,1824.0,638.4
WHSmith,23,Teen (13-19),The Girl Next Door,198,1881.0,658.3499999999999
WHSmith,23,Teen (13-19),Off Season,61,579.5,202.825
WHSmith,23,Teen (13-19),Offspring,193,1833.5,641.7249999999999
WHSmith,23,Teen (13-19),Red,121,1149.5,402.325
WHSmith,23,Teen (13-19),The Lost,112,1064.0,372.4
WHSmith,23,Teen (13-19),Ladies Night,85,807.5,282.625
WHSmith,23,Teen (13-19),Joyride,165,1567.5,548.625
WHSmith,23,Teen (13-19),Stranglehold,49,465.5,162.92499999999998
WHSmith,23,Young Adult (20-35),The Girl Next Door,46,437.0,152.95
WHSmith,23,Young Adult (20-35),Off Season,131,1244.5,435.575
WHSmith,23,Young Adult (20-35),Offspring,121,1149.5,402.325
WHSmith,23,Young Adult (20-35),Red,116,1102.0,385.7
WHSmith,23,Young Adult (20-35),The Lost,125,1187.5,415.625
WHSmith,23,Young Adult (20-35),Ladies Night,142,1349.0,472.15
WHSmith,23,Young Adult (20-35),Joyride,30,285.0,99.75
WHSmith,23,Young Adult (20-35),Stranglehold,183,1738.5,608.4749999999999
WHSmith,23,Adult (36-55),The Girl Next Door,109,1035.5,362.42499999999995
WHSmith,23,Adult (36-55),Off Season,134,1273.0,445.54999999999995
WHSmith,23,Adult (36-55),Offspring,133,1263.5,442.22499999999997
WHSmith,23,Adult (36-55),Red,62,589.0,206.14999999999998
WHSmith,23,Adult (36-55),The Lost,122,1159.0,405.65
WHSmith,23,Adult (36-55),Ladies Night,140,1330.0,465.49999999999994
WHSmith,23,Adult (36-55),Joyride,27,256.5,89.77499999999999
WHSmith,23,Adult (36-55),Stranglehold,68,646.0,226.1
WHSmith,23,Older Adult (56+),The Girl Next Door,124,1178.0,412.29999999999995
WHSmith,23,Older Adult (56+),Off Season,130,1235.0,432.25
